system:index,count,pixel_id,.geo
+749+609,1,36284381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.24450187956548],[-119.99999994985163,36.24450187956548],[-119.99999994985163,36.32450187956549],[-120.07999994985163,36.32450187956549],[-120.07999994985163,36.24450187956548]]]}"
+749+610,1,36204381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.164501879565485],[-119.99999994985163,36.164501879565485],[-119.99999994985163,36.24450187956548],[-120.07999994985163,36.24450187956548],[-120.07999994985163,36.164501879565485]]]}"
+749+611,1,36124381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.08450187956549],[-119.99999994985163,36.08450187956549],[-119.99999994985163,36.164501879565485],[-120.07999994985163,36.164501879565485],[-120.07999994985163,36.08450187956549]]]}"
+749+612,1,36044381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,36.00450187956549],[-119.99999994985163,36.00450187956549],[-119.99999994985163,36.08450187956549],[-120.07999994985163,36.08450187956549],[-120.07999994985163,36.00450187956549]]]}"
+749+613,1,35964381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,35.92450187956548],[-119.99999994985163,35.92450187956548],[-119.99999994985163,36.00450187956549],[-120.07999994985163,36.00450187956549],[-120.07999994985163,35.92450187956548]]]}"
+749+614,1,35884381839565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-120.07999994985163,35.844501879565485],[-119.99999994985163,35.844501879565485],[-119.99999994985163,35.92450187956548],[-120.07999994985163,35.92450187956548],[-120.07999994985163,35.844501879565485]]]}"
+750+599,1,37084381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,37.04450187956549],[-119.91999994985163,37.04450187956549],[-119.91999994985163,37.124501879565486],[-119.99999994985163,37.124501879565486],[-119.99999994985163,37.04450187956549]]]}"
+750+600,1,37004381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.96450187956549],[-119.91999994985163,36.96450187956549],[-119.91999994985163,37.04450187956549],[-119.99999994985163,37.04450187956549],[-119.99999994985163,36.96450187956549]]]}"
+750+601,1,36924381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.884501879565484],[-119.91999994985163,36.884501879565484],[-119.91999994985163,36.96450187956549],[-119.99999994985163,36.96450187956549],[-119.99999994985163,36.884501879565484]]]}"
+750+602,1,36844381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.804501879565485],[-119.91999994985163,36.804501879565485],[-119.91999994985163,36.884501879565484],[-119.99999994985163,36.884501879565484],[-119.99999994985163,36.804501879565485]]]}"
+750+603,1,36764381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.72450187956549],[-119.91999994985163,36.72450187956549],[-119.91999994985163,36.804501879565485],[-119.99999994985163,36.804501879565485],[-119.99999994985163,36.72450187956549]]]}"
+750+604,1,36684381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.64450187956549],[-119.91999994985163,36.64450187956549],[-119.91999994985163,36.72450187956549],[-119.99999994985163,36.72450187956549],[-119.99999994985163,36.64450187956549]]]}"
+750+605,1,36604381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.56450187956548],[-119.91999994985163,36.56450187956548],[-119.91999994985163,36.64450187956549],[-119.99999994985163,36.64450187956549],[-119.99999994985163,36.56450187956548]]]}"
+750+606,1,36524381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.484501879565485],[-119.91999994985163,36.484501879565485],[-119.91999994985163,36.56450187956548],[-119.99999994985163,36.56450187956548],[-119.99999994985163,36.484501879565485]]]}"
+750+607,1,36444381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.40450187956549],[-119.91999994985163,36.40450187956549],[-119.91999994985163,36.484501879565485],[-119.99999994985163,36.484501879565485],[-119.99999994985163,36.40450187956549]]]}"
+750+608,1,36364381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.32450187956549],[-119.91999994985163,36.32450187956549],[-119.91999994985163,36.40450187956549],[-119.99999994985163,36.40450187956549],[-119.99999994985163,36.32450187956549]]]}"
+750+609,1,36284381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.24450187956548],[-119.91999994985163,36.24450187956548],[-119.91999994985163,36.32450187956549],[-119.99999994985163,36.32450187956549],[-119.99999994985163,36.24450187956548]]]}"
+750+610,1,36204381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.164501879565485],[-119.91999994985163,36.164501879565485],[-119.91999994985163,36.24450187956548],[-119.99999994985163,36.24450187956548],[-119.99999994985163,36.164501879565485]]]}"
+750+611,1,36124381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.08450187956549],[-119.91999994985163,36.08450187956549],[-119.91999994985163,36.164501879565485],[-119.99999994985163,36.164501879565485],[-119.99999994985163,36.08450187956549]]]}"
+750+612,1,36044381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,36.00450187956549],[-119.91999994985163,36.00450187956549],[-119.91999994985163,36.08450187956549],[-119.99999994985163,36.08450187956549],[-119.99999994985163,36.00450187956549]]]}"
+750+613,1,35964381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,35.92450187956548],[-119.91999994985163,35.92450187956548],[-119.91999994985163,36.00450187956549],[-119.99999994985163,36.00450187956549],[-119.99999994985163,35.92450187956548]]]}"
+750+614,1,35884381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,35.844501879565485],[-119.91999994985163,35.844501879565485],[-119.91999994985163,35.92450187956548],[-119.99999994985163,35.92450187956548],[-119.99999994985163,35.844501879565485]]]}"
+750+615,1,35804381919565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.99999994985163,35.764501879565486],[-119.91999994985163,35.764501879565486],[-119.91999994985163,35.844501879565485],[-119.99999994985163,35.844501879565485],[-119.99999994985163,35.764501879565486]]]}"
+751+599,1,37084381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,37.04450187956549],[-119.83999994985163,37.04450187956549],[-119.83999994985163,37.124501879565486],[-119.91999994985163,37.124501879565486],[-119.91999994985163,37.04450187956549]]]}"
+751+600,1,37004381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.96450187956549],[-119.83999994985163,36.96450187956549],[-119.83999994985163,37.04450187956549],[-119.91999994985163,37.04450187956549],[-119.91999994985163,36.96450187956549]]]}"
+751+601,1,36924381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.884501879565484],[-119.83999994985163,36.884501879565484],[-119.83999994985163,36.96450187956549],[-119.91999994985163,36.96450187956549],[-119.91999994985163,36.884501879565484]]]}"
+751+602,1,36844381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.804501879565485],[-119.83999994985163,36.804501879565485],[-119.83999994985163,36.884501879565484],[-119.91999994985163,36.884501879565484],[-119.91999994985163,36.804501879565485]]]}"
+751+603,1,36764381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.72450187956549],[-119.83999994985163,36.72450187956549],[-119.83999994985163,36.804501879565485],[-119.91999994985163,36.804501879565485],[-119.91999994985163,36.72450187956549]]]}"
+751+604,1,36684381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.64450187956549],[-119.83999994985163,36.64450187956549],[-119.83999994985163,36.72450187956549],[-119.91999994985163,36.72450187956549],[-119.91999994985163,36.64450187956549]]]}"
+751+605,1,36604381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.56450187956548],[-119.83999994985163,36.56450187956548],[-119.83999994985163,36.64450187956549],[-119.91999994985163,36.64450187956549],[-119.91999994985163,36.56450187956548]]]}"
+751+606,1,36524381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.484501879565485],[-119.83999994985163,36.484501879565485],[-119.83999994985163,36.56450187956548],[-119.91999994985163,36.56450187956548],[-119.91999994985163,36.484501879565485]]]}"
+751+607,1,36444381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.40450187956549],[-119.83999994985163,36.40450187956549],[-119.83999994985163,36.484501879565485],[-119.91999994985163,36.484501879565485],[-119.91999994985163,36.40450187956549]]]}"
+751+608,1,36364381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.32450187956549],[-119.83999994985163,36.32450187956549],[-119.83999994985163,36.40450187956549],[-119.91999994985163,36.40450187956549],[-119.91999994985163,36.32450187956549]]]}"
+751+609,1,36284381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.24450187956548],[-119.83999994985163,36.24450187956548],[-119.83999994985163,36.32450187956549],[-119.91999994985163,36.32450187956549],[-119.91999994985163,36.24450187956548]]]}"
+751+610,1,36204381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.164501879565485],[-119.83999994985163,36.164501879565485],[-119.83999994985163,36.24450187956548],[-119.91999994985163,36.24450187956548],[-119.91999994985163,36.164501879565485]]]}"
+751+611,1,36124381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.08450187956549],[-119.83999994985163,36.08450187956549],[-119.83999994985163,36.164501879565485],[-119.91999994985163,36.164501879565485],[-119.91999994985163,36.08450187956549]]]}"
+751+612,1,36044381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,36.00450187956549],[-119.83999994985163,36.00450187956549],[-119.83999994985163,36.08450187956549],[-119.91999994985163,36.08450187956549],[-119.91999994985163,36.00450187956549]]]}"
+751+613,1,35964381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,35.92450187956548],[-119.83999994985163,35.92450187956548],[-119.83999994985163,36.00450187956549],[-119.91999994985163,36.00450187956549],[-119.91999994985163,35.92450187956548]]]}"
+751+614,1,35884381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,35.844501879565485],[-119.83999994985163,35.844501879565485],[-119.83999994985163,35.92450187956548],[-119.91999994985163,35.92450187956548],[-119.91999994985163,35.844501879565485]]]}"
+751+615,1,35804381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,35.764501879565486],[-119.83999994985163,35.764501879565486],[-119.83999994985163,35.844501879565485],[-119.91999994985163,35.844501879565485],[-119.91999994985163,35.764501879565486]]]}"
+751+616,1,35724381999565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.91999994985163,35.68450187956549],[-119.83999994985163,35.68450187956549],[-119.83999994985163,35.764501879565486],[-119.91999994985163,35.764501879565486],[-119.91999994985163,35.68450187956549]]]}"
+752+600,1,37004382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.96450187956549],[-119.75999994985162,36.96450187956549],[-119.75999994985162,37.04450187956549],[-119.83999994985163,37.04450187956549],[-119.83999994985163,36.96450187956549]]]}"
+752+601,1,36924382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.884501879565484],[-119.75999994985162,36.884501879565484],[-119.75999994985162,36.96450187956549],[-119.83999994985163,36.96450187956549],[-119.83999994985163,36.884501879565484]]]}"
+752+602,1,36844382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.804501879565485],[-119.75999994985162,36.804501879565485],[-119.75999994985162,36.884501879565484],[-119.83999994985163,36.884501879565484],[-119.83999994985163,36.804501879565485]]]}"
+752+603,1,36764382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.72450187956549],[-119.75999994985162,36.72450187956549],[-119.75999994985162,36.804501879565485],[-119.83999994985163,36.804501879565485],[-119.83999994985163,36.72450187956549]]]}"
+752+604,1,36684382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.64450187956549],[-119.75999994985162,36.64450187956549],[-119.75999994985162,36.72450187956549],[-119.83999994985163,36.72450187956549],[-119.83999994985163,36.64450187956549]]]}"
+752+605,1,36604382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.56450187956548],[-119.75999994985162,36.56450187956548],[-119.75999994985162,36.64450187956549],[-119.83999994985163,36.64450187956549],[-119.83999994985163,36.56450187956548]]]}"
+752+606,1,36524382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.484501879565485],[-119.75999994985162,36.484501879565485],[-119.75999994985162,36.56450187956548],[-119.83999994985163,36.56450187956548],[-119.83999994985163,36.484501879565485]]]}"
+752+607,1,36444382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.40450187956549],[-119.75999994985162,36.40450187956549],[-119.75999994985162,36.484501879565485],[-119.83999994985163,36.484501879565485],[-119.83999994985163,36.40450187956549]]]}"
+752+608,1,36364382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.32450187956549],[-119.75999994985162,36.32450187956549],[-119.75999994985162,36.40450187956549],[-119.83999994985163,36.40450187956549],[-119.83999994985163,36.32450187956549]]]}"
+752+609,1,36284382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.24450187956548],[-119.75999994985162,36.24450187956548],[-119.75999994985162,36.32450187956549],[-119.83999994985163,36.32450187956549],[-119.83999994985163,36.24450187956548]]]}"
+752+610,1,36204382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.164501879565485],[-119.75999994985162,36.164501879565485],[-119.75999994985162,36.24450187956548],[-119.83999994985163,36.24450187956548],[-119.83999994985163,36.164501879565485]]]}"
+752+611,1,36124382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.08450187956549],[-119.75999994985162,36.08450187956549],[-119.75999994985162,36.164501879565485],[-119.83999994985163,36.164501879565485],[-119.83999994985163,36.08450187956549]]]}"
+752+612,1,36044382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,36.00450187956549],[-119.75999994985162,36.00450187956549],[-119.75999994985162,36.08450187956549],[-119.83999994985163,36.08450187956549],[-119.83999994985163,36.00450187956549]]]}"
+752+613,1,35964382079565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.83999994985163,35.92450187956548],[-119.75999994985162,35.92450187956548],[-119.75999994985162,36.00450187956549],[-119.83999994985163,36.00450187956549],[-119.83999994985163,35.92450187956548]]]}"
